customer_id,customer_name,email,signup_date,last_login_date,region,subscription_plan,monthly_spend,support_tickets,feedback_text,churned
CUST1285,Fatima,user285@example.com,06-02-2023,09-01-2024,East,,118.86,18,very good,0
CUST1286,Fatima,user286@example.com,27-09-2024,07-10-2026,South,Premium,322.64,15,Need more features,1
CUST1287,Priya,user287example.com,24-01-2025,08-06-2026,,,96.1,17,Great service,0
CUST1288,Rahul,user288@example.com,10-04-2022,31-05-2024,North,Premium,8.16,4,Slow response from support,0
CUST1289,Aarav,user289@example.com,01-11-2024,10-02-2026,North,PREMIUM,189.73,19,very good,1
CUST1290,Aarav,,03-02-2025,31-03-2026,Central,,10.87,16,,1
CUST1291,Rahul,user291@example.com,12-10-2025,26-12-2026,South,Premium,404.05,5,Slow response from support,0
CUST1292,Priya,user292@example.com,23-06-2025,14-12-2026,East,basic,129.95,11,Excellent!,1
CUST1293,Aarav,user293@example.com,29-07-2024,27-02-2026,North,basic,125.39,7,Slow response from support,1
CUST1294,Priya,user294@example.com,16-02-2024,08-03-2025,West,,278.59,1,Need more features,0
CUST1295,Sneha,user295@example.com,07-06-2024,29-03-2026,South,,393.27,18,Great service,0
 CUST1296 ,Rahul,user296@example.com,06-03-2025,05-07-2026,,Enterprise,139.19,2,Great service,1
CUST1297,Rahul,user297@example.com,02-02-2022,02-09-2022,Central,Premium,295.58,12,,0
CUST1298,Rahul,user298@example.com,06-03-2025,08-07-2027,,,425.47,17,Excellent!,1
CUST1299,,user299@example.com,10-06-2022,04-11-2023,South,,374,11,Slow response from support,0
CUST1300,Aarav,user300@example.com,05-06-2022,19-05-2023,,Enterprise,304.56,19,,1
CUST1301,Rahul,user301@example.com,11-07-2024,25-11-2025,,PREMIUM,-117.93,17,Excellent!,1
CUST1302,Priya,user302@example.com,15-09-2025,09-10-2026,North,Enterprise,47.42,19,App crashes sometimes,1
CUST1303,Fatima,user303@example.com,12-11-2022,06-12-2023,East,Basic,357.28,20,Excellent!,0
CUST1304,Priya,user304@example.com,07-07-2022,12-07-2022,South,Basic,471.77,14,,1
CUST1305,Aarav,user305@example.com,19-01-2023,04-04-2024,North,Enterprise,227.18,17,Slow response from support,1
CUST1306,John,user306@example.com,09-02-2025,15-05-2025,West,basic,300.48,10,Great service,1
CUST1307,Rahul,user307@example.com,23-06-2022,04-07-2024,South,Enterprise,451.06,7,Excellent!,0
CUST1308,John,user308@example.com,09-09-2023,09-06-2024,West,Enterprise,249.1,2,Excellent!,0
CUST1309,Sneha,user309@example.com,18-09-2024,28-11-2026,West,Basic,43.08,8,very good,0
CUST1310,Fatima,user310@example.com,05-10-2022,12-08-2023,West,Enterprise,8.35,12,Excellent!,1
CUST1311,Fatima,user311@example.com,31-05-2024,13-09-2026,Central,,412.65,20,,0
CUST1312,,user312@example.com,16-02-2023,20-06-2024,Central,,160.52,12,,1
CUST1313,Sneha,user313@example.com,12-05-2023,09-04-2024,Central,PREMIUM,191.15,12,Slow response from support,1
CUST1314,,user314@example.com,04-01-2023,02-12-2024,,Enterprise,384.97,0,App crashes sometimes,1
CUST1315,John,user315@example.com,22-05-2022,06-09-2024,South,Enterprise,424.66,13,Need more features,1
CUST1316,,user316@example.com,10-09-2025,14-02-2026,Central,basic,359.04,12,very good,0
CUST1317,Priya,user317@example.com,30-12-2024,01-06-2026,North,,462.13,13,,0
CUST1318,Fatima,user318@example.com,24-05-2023,27-03-2025,,basic,334.02,5,Excellent!,0
CUST1319,Fatima,,05-08-2022,15-08-2022,West,basic,53.81,7,very good,0
CUST1320,,user320@example.com,23-10-2025,17-06-2027,North,Enterprise,346.77,4,Great service,1
CUST1321,Fatima,user321@example.com,01-05-2024,27-07-2024,West,,62.45,4,,1
CUST1322,,user322@example.com,28-02-2023,14-08-2024,East,Basic,244.05,15,very good,0
CUST1323,Priya,user323@example.com,07-09-2023,22-10-2023,,,406.04,3,,0
CUST1324,,user324@example.com,03-12-2022,30-12-2024,West,Premium,125.74,5,,0
CUST1325,Aarav,user325@example.com,09-04-2024,13-01-2026,,PREMIUM,96.3,20,Excellent!,1
CUST1326,Sneha,user326@example.com,09-02-2023,14-05-2024,East,,298.14,12,App crashes sometimes,0
CUST1327,Fatima,user327@example.com,09-05-2022,21-12-2023,South,basic,55.37,17,,0
CUST1328,,user328example.com,22-08-2022,17-05-2023,Central,Basic,337,15,Excellent!,1
CUST1329,Priya,user329@example.com,14-12-2023,08-12-2024,,Premium,423.53,19,,0
CUST1330,Rahul,user330@example.com,04-10-2023,01-02-2024,Central,basic,123.09,3,,0
CUST1331,,user331@example.com,06-05-2024,06-01-2026,,PREMIUM,73.24,12,Need more features,1
CUST1332,Rahul,user332@example.com,14-08-2025,07-02-2026,East,,279.68,15,Need more features,1
 CUST1333 ,Rahul,user333@example.com,12-07-2024,07-04-2026,South,,31.54,11,very good,0
CUST1334,,user334@example.com,26-02-2024,23-09-2025,,,255.19,15,very good,1
CUST1335,John,user335@example.com,28-06-2024,10-11-2025,North,Enterprise,87.79,18,App crashes sometimes,0
CUST1336,Priya,user336@example.com,06-04-2023,07-10-2024,East,,147.89,14,Slow response from support,1
CUST1337,Sneha,user337@example.com,17-01-2025,10-05-2027,West,Basic,495.49,17,very good,0
CUST1338,Fatima,user338@example.com,31-08-2025,09-10-2027,,,127.53,1,,1
CUST1339,Fatima,user339@example.com,28-06-2022,20-09-2023,,,433.32,3,App crashes sometimes,0
CUST1340,Sneha,user340@example.com,03-06-2025,12-03-2027,,Basic,216.94,19,App crashes sometimes,0
CUST1341,John,user341@example.com,13-03-2025,07-03-2026,East,PREMIUM,268.48,19,,0
CUST1342,Aarav,user342@example.com,02-07-2023,26-11-2025,East,,259.64,3,Excellent!,0
CUST1343,Fatima,user343@example.com,05-09-2025,12-01-2026,,Premium,352.21,4,Need more features,0
CUST1344,,user344@example.com,16-10-2025,22-11-2026,West,Basic,-247.28,18,Excellent!,1
CUST1345,Fatima,user345@example.com,21-07-2025,12-10-2027,West,basic,440.66,2,,1
CUST1346,Priya,user346@example.com,02-11-2023,19-06-2025,,PREMIUM,6.22,2,,1
CUST1347,Fatima,user347@example.com,25-03-2024,03-11-2024,,Enterprise,484.22,6,,1
CUST1348,Aarav,,23-11-2023,05-06-2025,North,Basic,291.08,18,,1
CUST1349,,user349@example.com,06-07-2025,16-09-2027,West,Basic,419.17,0,Need more features,0
CUST1350,John,user350@example.com,26-05-2024,19-12-2024,North,,497.87,4,Need more features,1
CUST1351,,user351@example.com,09-01-2024,21-09-2024,,Enterprise,45.8,20,Great service,0
CUST1352,,user352@example.com,25-04-2023,07-07-2024,North,Premium,329.47,3,App crashes sometimes,0
CUST1353,Fatima,user353@example.com,30-04-2025,17-12-2025,,Basic,262.12,14,Great service,0
CUST1354,Priya,user354@example.com,14-05-2024,24-04-2026,,,70.43,2,Excellent!,0
CUST1355,Rahul,user355@example.com,29-07-2022,11-11-2022,,,160.11,9,Excellent!,0
CUST1356,Fatima,user356@example.com,20-10-2022,29-12-2022,,Premium,267.6,0,very good,0
CUST1357,Priya,user357@example.com,10-07-2025,15-08-2027,North,Premium,79.93,13,App crashes sometimes,1
CUST1358,Rahul,user358@example.com,10-09-2022,05-05-2024,South,Enterprise,366.35,11,,1
CUST1359,John,user359@example.com,13-08-2025,07-11-2025,South,PREMIUM,127.84,19,Great service,1
CUST1360,Sneha,user360@example.com,27-05-2025,30-10-2026,West,basic,98.38,12,Great service,1
CUST1361,Fatima,user361@example.com,19-08-2022,22-04-2023,East,Premium,252.29,19,Great service,0
CUST1362,,user362@example.com,03-03-2024,01-08-2026,,Basic,420.29,13,Need more features,1
CUST1363,Aarav,user363@example.com,04-02-2022,28-09-2023,,basic,38.43,8,Great service,0
CUST1364,,user364@example.com,03-11-2024,23-08-2025,North,,316.14,16,Excellent!,1
CUST1365,Priya,user365@example.com,03-01-2025,07-07-2026,Central,Premium,309.94,8,,0
CUST1366,,user366@example.com,15-11-2022,17-05-2024,,,166.74,18,,0
CUST1367,Aarav,user367@example.com,04-05-2023,02-07-2023,East,,126.02,13,very good,0
CUST1368,Rahul,user368@example.com,09-09-2025,07-10-2027,West,Enterprise,91.94,0,Great service,0
CUST1369,Rahul,user369example.com,07-12-2024,20-05-2026,,,392.58,8,,0
 CUST1370 ,John,user370@example.com,05-07-2023,24-07-2025,Central,Basic,443.78,0,Excellent!,1
CUST1371,,user371@example.com,23-06-2023,21-06-2025,Central,Enterprise,487.65,20,very good,0
CUST1372,John,user372@example.com,24-04-2022,17-09-2023,,Basic,430.38,5,Need more features,1
CUST1373,Aarav,user373@example.com,21-03-2025,09-02-2027,South,Basic,362.78,7,Great service,0
CUST1374,,user374@example.com,24-08-2024,31-08-2025,South,Enterprise,194.57,4,Great service,0
CUST1375,Fatima,user375@example.com,24-05-2023,23-07-2024,North,PREMIUM,458.35,10,Slow response from support,1
CUST1376,Priya,user376@example.com,10-10-2025,02-12-2025,West,,93.78,16,Excellent!,0
CUST1377,Aarav,,02-08-2023,02-10-2025,East,Premium,423.2,10,very good,0
CUST1378,Fatima,user378@example.com,21-08-2023,20-03-2025,Central,basic,393.33,19,very good,0
CUST1379,,user379@example.com,05-02-2023,24-02-2025,North,Premium,450.72,7,Great service,0
CUST1380,,user380@example.com,14-01-2025,03-01-2026,,,319.79,0,Great service,1
CUST1381,Aarav,user381@example.com,22-09-2023,06-01-2024,South,,106.57,7,very good,1
CUST1382,,user382@example.com,28-07-2023,31-10-2023,,Basic,26.73,7,,1
CUST1383,Aarav,user383@example.com,04-04-2025,10-07-2025,West,,255.19,20,Slow response from support,1
CUST1384,Fatima,user384@example.com,25-09-2022,25-05-2023,West,Enterprise,149.38,10,,1
CUST1385,Priya,user385@example.com,24-04-2023,09-07-2023,South,basic,472.06,4,Need more features,0
CUST1386,,user386@example.com,12-08-2024,29-06-2025,East,basic,206.22,17,App crashes sometimes,1
CUST1387,Sneha,user387@example.com,27-06-2023,15-11-2025,,,-64.36,5,Great service,1
CUST1388,Aarav,user388@example.com,03-11-2023,02-04-2024,,Enterprise,50.15,7,Excellent!,1
CUST1389,Sneha,user389@example.com,17-06-2023,03-10-2025,North,basic,495.38,0,very good,1
CUST1390,Sneha,user390@example.com,28-07-2022,28-10-2024,South,Premium,397.94,3,Great service,0
CUST1391,Priya,user391@example.com,31-03-2024,16-04-2025,North,Basic,344.71,20,,0
CUST1392,Priya,user392@example.com,09-02-2023,01-12-2024,North,basic,224.5,4,,0
CUST1393,Aarav,user393@example.com,14-04-2022,03-10-2022,West,,462.45,13,very good,1
CUST1394,,user394@example.com,23-05-2024,15-11-2024,South,Basic,180.2,5,,1
CUST1395,,user395@example.com,11-06-2025,07-03-2027,Central,basic,310.4,20,very good,1
CUST1396,Sneha,user396@example.com,05-05-2022,02-08-2022,,,143.49,4,App crashes sometimes,1
CUST1397,,user397@example.com,18-01-2025,11-04-2027,East,PREMIUM,14.67,12,very good,1
CUST1398,Sneha,user398@example.com,25-10-2024,19-09-2025,North,,197.25,5,,0
CUST1399,Rahul,user399@example.com,30-07-2023,27-09-2023,North,Premium,405.28,15,App crashes sometimes,1
CUST1400,Fatima,user400@example.com,07-09-2025,11-05-2026,,,136.93,1,Excellent!,0
CUST1401,Fatima,user401@example.com,22-12-2022,20-06-2023,Central,PREMIUM,122.09,10,Great service,1
CUST1402,,user402@example.com,19-10-2022,17-05-2024,North,Basic,474.44,15,Need more features,1
CUST1403,Fatima,user403@example.com,26-04-2022,20-12-2022,Central,Premium,302.82,0,Great service,1
CUST1404,Rahul,user404@example.com,25-09-2022,08-09-2023,Central,,359.88,10,Great service,0
CUST1405,Fatima,user405@example.com,18-10-2022,18-12-2024,,,59.91,16,Slow response from support,1
CUST1406,Rahul,,21-03-2024,11-11-2025,,basic,55.01,9,Need more features,1
 CUST1407 ,Rahul,user407@example.com,02-08-2025,13-12-2026,West,Enterprise,326.34,5,App crashes sometimes,1
CUST1408,Rahul,user408@example.com,27-08-2023,04-01-2024,Central,Enterprise,92.97,0,Great service,1
CUST1409,Fatima,user409@example.com,06-06-2025,18-01-2026,,Basic,321.63,3,Need more features,1
CUST1410,,user410example.com,03-05-2023,22-04-2024,North,Enterprise,491.28,5,,0
CUST1411,Aarav,user411@example.com,06-03-2023,16-11-2023,North,basic,348.12,11,Slow response from support,1
CUST1412,,user412@example.com,16-06-2024,06-07-2026,East,PREMIUM,212.73,5,very good,1
CUST1413,,user413@example.com,08-02-2024,21-05-2024,North,,415.26,18,Need more features,0
CUST1414,Fatima,user414@example.com,10-03-2022,05-01-2023,South,basic,14.94,8,Slow response from support,0
CUST1415,Aarav,user415@example.com,26-11-2022,14-12-2024,West,,42.13,2,very good,1
CUST1416,Fatima,user416@example.com,04-12-2022,16-08-2024,South,Premium,445.43,5,Slow response from support,0
CUST1417,John,user417@example.com,18-04-2024,01-04-2026,South,Basic,279.29,17,,1
CUST1418,Fatima,user418@example.com,12-04-2022,19-05-2023,North,basic,288.03,15,Great service,0
CUST1419,Priya,user419@example.com,29-06-2022,26-04-2023,North,Premium,412.83,20,App crashes sometimes,1
CUST1420,John,user420@example.com,16-12-2022,29-09-2024,,basic,149.45,2,Slow response from support,1
CUST1421,Rahul,user421@example.com,22-08-2024,04-01-2026,East,basic,447.96,8,Excellent!,0
CUST1422,John,user422@example.com,27-01-2024,05-08-2024,South,,225.66,8,very good,1
CUST1423,,user423@example.com,05-07-2023,01-02-2025,,PREMIUM,35.51,3,,0
CUST1424,Sneha,user424@example.com,11-04-2023,28-10-2024,West,Enterprise,35.19,12,very good,1
CUST1425,,user425@example.com,11-06-2022,20-07-2023,South,Premium,451.87,1,Slow response from support,0
CUST1426,,user426@example.com,10-03-2023,14-06-2025,South,,100.4,1,Slow response from support,1
CUST1427,Priya,user427@example.com,08-07-2025,06-12-2025,West,PREMIUM,417.88,8,Slow response from support,1
CUST1428,,user428@example.com,24-03-2024,10-10-2025,North,basic,166.43,8,Great service,1
CUST1429,Priya,user429@example.com,03-11-2022,03-04-2023,,Enterprise,285.46,18,Slow response from support,0
CUST1430,,user430@example.com,01-01-2025,19-12-2025,North,Premium,-439.56,8,very good,1
CUST1431,,user431@example.com,19-07-2023,03-09-2024,East,,76.21,19,Great service,1
CUST1432,Fatima,user432@example.com,02-05-2023,21-06-2023,,,374.15,8,Great service,1
CUST1433,Rahul,user433@example.com,13-09-2023,27-07-2024,East,,143.77,15,App crashes sometimes,0
CUST1434,Sneha,user434@example.com,26-06-2024,27-08-2026,West,Premium,413.78,8,Slow response from support,1
CUST1435,Rahul,,13-04-2024,11-05-2026,North,Enterprise,244.81,16,Great service,1
CUST1436,Sneha,user436@example.com,03-11-2024,21-12-2025,,Premium,72.15,16,Need more features,0
CUST1437,John,user437@example.com,29-04-2022,09-01-2023,East,,21.37,1,App crashes sometimes,1
CUST1438,Fatima,user438@example.com,08-08-2024,07-01-2026,West,PREMIUM,201.49,3,App crashes sometimes,0
CUST1439,Rahul,user439@example.com,02-07-2024,30-12-2024,,Enterprise,480.46,15,,1
CUST1440,Sneha,user440@example.com,05-07-2022,22-04-2023,,Premium,18.59,1,App crashes sometimes,0
CUST1441,,user441@example.com,19-10-2025,18-05-2026,South,,138.2,13,Great service,0
CUST1442,John,user442@example.com,21-12-2022,27-08-2024,West,basic,401.43,7,,1
CUST1443,Priya,user443@example.com,16-12-2023,30-03-2025,North,PREMIUM,129.74,14,Excellent!,1
 CUST1444 ,Priya,user444@example.com,18-09-2025,29-01-2028,West,Basic,420.49,17,,1
CUST1445,Sneha,user445@example.com,20-11-2023,29-08-2024,South,PREMIUM,322.09,8,,1
CUST1446,Rahul,user446@example.com,08-05-2023,05-07-2023,,Basic,403.69,19,,1
CUST1447,,user447@example.com,04-09-2025,26-01-2027,,Basic,498.75,8,Excellent!,1
CUST1448,,user448@example.com,09-04-2025,04-04-2027,,Enterprise,497.4,6,App crashes sometimes,1
CUST1449,Priya,user449@example.com,04-11-2024,07-09-2025,West,Premium,423.48,17,,0
CUST1450,Sneha,user450@example.com,14-06-2023,25-06-2025,East,Premium,405.13,5,Slow response from support,1
CUST1451,John,user451example.com,21-09-2023,24-11-2024,West,,395.1,10,,1
CUST1452,Sneha,user452@example.com,30-08-2022,24-12-2023,Central,Basic,31.57,20,very good,0
CUST1453,Rahul,user453@example.com,26-10-2025,20-11-2026,South,Enterprise,267.27,13,Need more features,0
CUST1454,Rahul,user454@example.com,18-04-2024,22-11-2025,,Basic,446.96,14,,0
CUST1455,Aarav,user455@example.com,25-09-2024,31-08-2025,West,Enterprise,317.36,5,Great service,1
CUST1456,Priya,user456@example.com,05-03-2023,22-04-2025,South,PREMIUM,387.9,18,very good,0
CUST1457,Aarav,user457@example.com,07-06-2024,17-03-2026,North,PREMIUM,217.56,13,Excellent!,1
CUST1458,Aarav,user458@example.com,13-02-2023,02-03-2025,,Basic,189.69,0,App crashes sometimes,1
CUST1459,Priya,user459@example.com,07-07-2025,28-07-2027,West,PREMIUM,128.17,11,Need more features,1
CUST1460,,user460@example.com,20-04-2025,27-02-2026,,PREMIUM,87.67,1,,1
CUST1461,Fatima,user461@example.com,06-05-2025,24-10-2026,,Premium,172.23,4,very good,1
CUST1462,Sneha,user462@example.com,04-12-2022,14-03-2025,,Basic,204.68,7,Need more features,0
CUST1463,John,user463@example.com,22-04-2025,20-09-2026,,PREMIUM,88.65,11,Excellent!,0
CUST1464,Aarav,,30-06-2025,18-08-2025,,Basic,298.99,1,Great service,0
CUST1465,Rahul,user465@example.com,03-05-2024,31-07-2025,South,,193.23,17,very good,1
CUST1466,,user466@example.com,14-07-2025,23-07-2025,,Basic,154.05,3,Need more features,1
CUST1467,,user467@example.com,13-11-2024,19-11-2026,South,PREMIUM,310.76,9,Slow response from support,0
CUST1468,,user468@example.com,14-02-2023,20-04-2025,East,Premium,135.18,16,,0
CUST1469,Sneha,user469@example.com,22-03-2022,04-10-2023,North,Basic,250.7,6,,1
CUST1470,Priya,user470@example.com,07-10-2025,06-01-2026,,PREMIUM,453.91,18,Need more features,1
CUST1471,John,user471@example.com,03-06-2022,12-06-2024,East,basic,363.17,8,very good,0
CUST1472,Fatima,user472@example.com,13-04-2022,24-07-2022,West,,407.52,1,,1
CUST1473,Rahul,user473@example.com,26-08-2022,01-12-2022,East,Enterprise,-426.37,1,Need more features,0
CUST1474,Rahul,user474@example.com,15-06-2024,13-03-2026,North,basic,137.81,2,,1
CUST1475,Rahul,user475@example.com,30-03-2024,10-07-2025,North,Premium,139.56,12,Excellent!,1
CUST1476,Rahul,user476@example.com,01-05-2022,11-09-2024,Central,basic,83.9,13,very good,1
CUST1477,Priya,user477@example.com,05-01-2024,22-09-2025,West,basic,19.26,4,very good,1
CUST1478,Fatima,user478@example.com,05-04-2022,08-06-2022,Central,PREMIUM,134.5,10,App crashes sometimes,0
CUST1479,,user479@example.com,20-06-2025,25-09-2025,South,,219.26,7,,1
CUST1480,,user480@example.com,17-02-2025,06-11-2026,,Premium,32.01,20,very good,0
 CUST1481 ,Aarav,user481@example.com,03-06-2022,11-07-2024,Central,Premium,248.37,7,,1
CUST1482,,user482@example.com,01-02-2025,21-11-2026,,PREMIUM,192.43,7,very good,0
CUST1483,,user483@example.com,06-07-2024,04-10-2024,,,429.01,14,Slow response from support,1
CUST1484,John,user484@example.com,06-02-2022,22-05-2022,Central,PREMIUM,204.7,1,Slow response from support,0
CUST1485,Sneha,user485@example.com,28-02-2023,29-12-2024,,basic,337.38,10,Great service,1
CUST1486,,user486@example.com,11-11-2023,06-06-2025,North,Basic,384.87,19,,1
CUST1487,Priya,user487@example.com,11-09-2025,26-04-2026,North,Premium,6.09,11,,1
CUST1488,Sneha,user488@example.com,05-10-2024,25-02-2025,South,Basic,411.81,13,,0
CUST1489,,user489@example.com,15-03-2024,21-10-2024,North,,231.24,6,Slow response from support,1
CUST1490,,user490@example.com,08-10-2025,02-06-2027,North,PREMIUM,65.99,14,Need more features,1
CUST1491,Rahul,user491@example.com,10-04-2022,28-10-2023,,,467.98,18,Need more features,1
CUST1492,,user492example.com,20-09-2022,04-01-2023,Central,,196.77,19,Excellent!,1
CUST1493,Rahul,,24-05-2023,28-02-2024,South,basic,201.95,10,very good,1
CUST1494,Sneha,user494@example.com,18-05-2025,04-05-2027,South,Premium,443.79,16,,1
CUST1495,Fatima,user495@example.com,02-07-2025,03-07-2027,,Basic,148.84,11,Need more features,0
CUST1496,,user496@example.com,23-12-2023,20-07-2025,,Basic,242.78,18,,1
CUST1497,Sneha,user497@example.com,06-12-2024,25-03-2025,East,,17.51,4,Great service,0
CUST1498,Sneha,user498@example.com,26-11-2022,15-09-2023,,PREMIUM,343.28,4,,0
CUST1499,Sneha,user499@example.com,08-03-2022,10-03-2023,Central,,407.94,3,Excellent!,0
